assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,52.736582,-7.154521
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,53.302137,-5.419073
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,53.304548,-5.743246
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,53.668813,-5.690978
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,55.24314,-4.47149
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,55.387131,-5.862339
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,55.648836,-4.348915
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,55.666037,-4.210099
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,56.289342,-7.127535
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,71.329708,-6.17898
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,71.336931,-6.672875
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,71.85,-5.332478
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,72.268926,-5.327136
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,72.419978,-7.324138
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,92.22,10.976
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,92.262189,11.532357
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,92.49,10.65
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,93.5,8.12
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,93.68,7.33
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,93.75,7.4
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,93.8,7.03
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,93.833333,7.3
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,96.823696,-12.14233
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,96.896347,-12.20107
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,105.619701,-10.491603
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,119.824732,5.1161
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,120.441872,-6.132794
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,120.6976,13.12003
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.362723,18.847225
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.392101,14.281762
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.480873,22.671689
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.547572,22.045989
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.609906,21.950485
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.825304,13.406666
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.876308,18.825858
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.923545,14.764808
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,121.956785,20.442141
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,122.049778,-0.409767
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,122.055756,-0.270735
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,122.288382,12.49023
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,123.766727,11.210076
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,123.820269,24.472903
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,123.844456,24.403094
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,123.88236,-5.578161
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.007693,10.288737
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.049941,10.261808
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.133567,24.421665
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.247684,12.415915
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.506834,10.676381
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.5367,9.926211
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.753752,11.915005
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,124.833909,1.485212
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,125.299812,24.861291
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,127.635722,1.852185
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,127.799048,26.710742
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,130.271176,-0.574194
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,134.710235,8.003782
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,134.710235,8.088885
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,140.390522,8.139868
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,142.836599,-1.73729
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,144.848982,13.471562
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,145.403611,19.6925
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,145.772044,15.193815
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,145.791435,18.135673
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,145.841667,17.310833
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,146.366667,-2.917222
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,152.08789,-3.321731
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,155.881512,-6.987782
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,160.540556,-9.567374
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,160.924385,-8.794409
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,161.904143,-10.455064
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,162.233333,11.350588
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,162.349713,11.546876
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,166.584394,-13.134637
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,166.625833,-13.246389
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,166.656492,-13.353198
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,166.704557,-13.406639
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,166.889813,11.266658
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,166.948885,-0.509699
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,167.153143,-15.197878
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,167.328569,-20.942675
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,167.710278,9.011619
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,167.742087,8.728798
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,168.30997,-17.727775
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,169.506293,6.014136
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,178.314816,-16.81462
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,179.189638,-8.531903
126813586,2811,Birgus latro,1,1,1,Neil Cumberlidge,2020,IUCN,Extant (resident),,,,,,,,0,179.1953,-8.517129
145380574,145379801,Alviniconcha marisindica,1,1,1,Elin A. Thomas,2019,International Union for Conservation of Nature,Extant (resident),,,,,,,,0,65.85,-19.545
145380574,145379801,Alviniconcha marisindica,1,1,1,Elin A. Thomas,2019,International Union for Conservation of Nature,Extant (resident),,,,,,,,0,69.59666,-23.878
145380574,145379801,Alviniconcha marisindica,1,1,1,Elin A. Thomas,2019,International Union for Conservation of Nature,Extant (resident),,,,,,,,0,70.03999,-25.31933
145380574,145379801,Alviniconcha marisindica,1,1,1,Elin A. Thomas,2019,International Union for Conservation of Nature,Extant (resident),,,,,,,,0,71.4333333,-26.15
145380609,145380484,Desbruyeresia marisindica,1,1,1,Elin A. Thomas,2019,International Union for Conservation of Nature,Extant (resident),,,,,,,,0,65.85,-19.545
145380609,145380484,Desbruyeresia marisindica,1,1,1,Elin A. Thomas,2019,International Union for Conservation of Nature,Extant (resident),,,,,,,,0,70.03998,-25.31933
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,HumanObservation,0,33.715,-25.1256
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,HumanObservation,0,34.1977,-24.958
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,HumanObservation,0,35.5527,-23.8547
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,HumanObservation,2018,32.752347,-27.332836
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1938,32.901063,-26.033898
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1956,32.901063,-26.033898
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1958,32.732327,-27.382029
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1958,32.891389,-26.858056
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1959,32.679855,-27.542515
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1960,32.423492,-28.400001
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1961,32.881025,-26.891469
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1962,32.901063,-26.033898
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1973,32.427474,-28.422444
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,1976,32.870895,-26.986163
149275898,149255832,Thalassodendron leptocaule,1,1,1,"Saba Rokni (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,,,, ,PreservedSpecimen,2008,32.896111,-26.846389
150839020,61213,Oligolepis acutipennis,1,1,1,Malka Fernando,2019,IUCN,Extant (resident),0,0,0,Sri Lanka,0,CHE00123,HumanObservation,2018,80.876944,8.0325
150839020,61213,Oligolepis acutipennis,1,1,1,Malka Fernando,2019,IUCN,Extant (resident),0,0,0,Sri Lanka,0,CHE00156,HumanObservation,2017,80.070987,6.230125
150839275,196351,Redigobius balteatus,1,1,1,Malka Fernando,2019,IUCN,Extant (resident),0,0,0,Sri Lanka,0,CHE00150,HumanObservation,2006,80.24648,6.026381
150839275,196351,Redigobius balteatus,1,1,1,Malka Fernando,2019,IUCN,Extant (resident),0,0,0,Sri Lanka,0,CHE00156,HumanObservation,2017,80.070987,6.230125
